1049223933|~CHAKRAM NECKLACE~RARE~|2001-12-16 02:24:50|2001-12-23 02:24:50|USA|0|14.95|NULL|USA|14.95
1049226529|Longaberger_ HOSTESS TARRAGON BOOKING BASKET|2001-12-16 03:00:59|2001-12-19 03:00:59|the Heartland|0|24.00|NULL|USA|24.00
1049228955|Estes Star Wars Flying Rocket Set|2001-12-16 03:34:04|2001-12-23 03:34:04|PHILLY|0|9.99|NULL|USA|9.99
1049229224|50 marvel comic books "The New Warriors" mint|2001-12-16 03:37:28|2001-12-23 03:37:28|Scottsdale, AZ|0|10.00|NULL|USA|10.00
1049230685|VINTAGE HUMMELL SM. GIRL WITH HORN buy now|2001-12-16 03:53:51|2001-12-23 03:53:51|PALM HARBOR|2|19.99|$47.60|USA|22.50
1049231442|MARVEL CYCLOPS BUST - BOWEN|2001-12-16 04:03:14|2001-12-21 04:03:14|!!! Bid Now !!!|0|99.00|NULL|Canada|99.00
1049234366|Perfect Glendale Dairy Milk Bottle,Decatur AL|2001-12-16 04:34:36|2001-12-19 04:34:36|ALABAMA|0|49.99|NULL|USA|49.99
1049238535|Dept 56-Dickens Village-Flying Scot Train|2001-12-16 05:06:16|2001-12-23 05:06:16|Camden, Maine|0|20.00|NULL|USA|20.00
1049239746|1980s 5 Diferent Alad Metal Lunchbox Thermos|2001-12-16 05:17:34|2001-12-19 05:17:34|North|0|9.99|NULL|USA|9.99
1049240299|Harry Potter Collectors Clock **MIB** LOOK|2001-12-16 05:20:54|2001-12-19 05:20:54|Please View My Other Auctions!!|0|15.00|NULL|USA|15.00
1049241233|Rubber hand keychain *MUST SEE*|2001-12-16 05:29:12|2001-12-23 05:29:12|lower michigan|0|1.10|NULL|USA|1.10
1049243487|Our Army At War #193|2001-12-16 05:45:34|2001-12-23 05:45:34|Coral Gables|0|1.95|NULL|USA|1.95
1049244253|Getting To Know You|2001-12-16 05:50:38|2001-12-23 05:50:38|In The Country|0|7.50|NULL|USA|7.50
1049244806|WIZARD OF OZ TIN MAN'S HEART|2001-12-16 05:55:29|2001-12-19 05:55:29|midwest|0|3.50|NULL|USA|3.50
1049246433|QUEEN OLIVES, PAPER LABEL,WATERTOWN,NY, CLR|2001-12-16 06:04:34|2001-12-23 06:04:34|COLTON, NY, FOOTHILLS OF THE ADIRONDACKS|0|1.00|NULL|USA|1.00
1049247664|Tupperware Vintage Midgets - Set of 6|2001-12-16 06:12:17|2001-12-23 06:12:17|BROWNS TOWN|0|1.00|NULL|USA|1.00
1049249082|DAZEY BUTTER CHURN No. 40 Flower on Bottom|2001-12-16 06:21:31|2001-12-23 06:21:31|East Coast|0|59.00|NULL|USA|59.00
1049251176|Little Mermaid Quilt Blocks Kit|2001-12-16 06:29:38|2001-12-23 06:29:38|La Mesa|0|13.94|NULL|USA|13.94
1049251487|McDonalds Limited Edition Plate|2001-12-16 06:31:16|2001-12-23 06:31:16|Cleveland, Ohio|0|29.95|NULL|USA|29.95
1049253058|Mint Britney Spears MRT card|2001-12-16 06:40:49|2001-12-23 06:40:49|Singapore|0|5.00|NULL|Singapore|5.00
1049253684|Lefton Roadside Delite Airplane Cafe. mint|2001-12-16 06:45:04|2001-12-19 06:45:04|New Jersey|0|10.00|NULL|USA|10.00
1049257144|HALLMARK "STRINGING ALONG" MINIATURE ORNAMENT|2001-12-16 07:03:50|2001-12-23 07:03:50|Northwest|0|3.99|NULL|USA|3.99
1049259514|Organize Swarovski Crystal Pegasus with Softw|2001-12-16 07:14:39|2001-12-21 07:14:39|Florida|0|4.95|NULL|USA|4.95
1049261312|THE AMERICAN PEOPLE 1974PewterTHE GIBSON GIRL|2001-12-16 07:22:47|2001-12-23 07:22:47|Lancaster County|0|25.00|NULL|USA|25.00
1049267214|Savage Dragon-Erik Larsen-Image Comics-SC|2001-12-16 07:46:27|2001-12-23 07:46:27|Albany,N.Y.|0|5.00|NULL|USA|5.00
1049268166|Disney POOH with Hunny Pot Pin|2001-12-16 07:49:57|2001-12-23 07:49:57|RUMFORD RI|0|2.99|NULL|USA|2.99
1049268353|Marble Sesquicentennial Liberty Bell Souvenir|2001-12-16 07:50:47|2001-12-21 07:50:47|new jersey|1|3.00|NULL|USA|3.00
1049268470|Hallmark STAR WARS PRINCESS LEIA NR|2001-12-16 07:51:16|2001-12-23 07:51:16|Pittsburgh - Home of Steelers !|0|8.95|NULL|USA|8.95
1049268805|Hallmark GI JOE School Days Lunchbox VHTF !|2001-12-16 07:52:30|2001-12-23 07:52:30|Pittsburgh - Home of Steelers !|0|9.95|NULL|USA|9.95
1049268872|DOT's MAGIC by BOB McALLISTER|2001-12-16 07:52:55|2001-12-23 07:52:55|Long Island New York|0|5.00|NULL|USA|5.00
1049270133|WINSTON SELECT w/ EAGLE 17"x27" METAL SIGN|2001-12-16 07:57:27|2001-12-23 07:57:27|Ohio|0|8.99|NULL|USA|8.99
1049270502|X-Men #37 VG Bright|2001-12-16 07:59:18|2001-12-23 07:59:18|N. Caldwell, NJ|0|8.00|NULL|USA|8.00
1049270647|Stars and Stripes Forever! new Ball Ornament|2001-12-16 07:59:56|2001-12-19 07:59:56|NC|0|1.00|$5.41|USA|1.00
1049272217|Precious Moments Some Plant Some Water But|2001-12-16 08:05:29|2001-12-23 08:05:29|Eden Prairie, MN|0|29.00|NULL|USA|29.00
1049272510|SUPERMAN FRIEND MIRROR PICTURE FRAME|2001-12-16 08:07:07|2001-12-23 08:07:07|Needmore PA|0|9.99|NULL|USA|9.99
1049272827|Howard Duck for President 1976 Wrightson 8x10|2001-12-16 08:08:01|2001-12-23 08:08:01|Bag End|0|3.00|NULL|USA|3.00
1049272910|X-Men #46 VG- Super Bright|2001-12-16 08:08:10|2001-12-23 08:08:10|N. Caldwell, NJ|0|6.00|NULL|USA|6.00
1049275887|Mens size 36 Ski Pants|2001-12-16 08:18:33|2001-12-26 08:18:33|Hartford, CT|0|3.00|NULL|USA|3.00
1049276660|John Byrne's promo poster for NEXT MEN|2001-12-16 08:21:09|2001-12-21 08:21:09|AtomicPlanet.net|0|0.99|NULL|USA|0.99
1049276948|Harbour Lights Signature Thomas Point, MD|2001-12-16 08:22:10|2001-12-23 08:22:10|Indianapolis, IN|0|10.00|NULL|USA|10.00
1049278680|NIB "THE MYSTER MACHINE" SCOOBY DOO" HALLMARK|2001-12-16 08:28:40|2001-12-23 08:28:40|WE HAVE GOT WHAT YOU NEED|0|4.99|NULL|USA|4.99
1049278916|Precious Moments Soldier Ornament|2001-12-16 08:29:41|2001-12-23 08:29:41|Vail, AZ|0|9.99|NULL|USA|9.99
1049279704|DARKMINDS #1 DF DARKCHROME EDITION W/COA|2001-12-16 08:32:23|2001-12-23 08:32:23|BROOKLYN, NY|0|9.95|NULL|USA|9.95
1049280212|Tupperware 3 Vintage Pastel Little Wonders|2001-12-16 15:40:19|2001-12-23 15:40:19|Sunny So. California|1|1.85|NULL|USA|1.85
1049281600|Lionel 100th Anniversary Ornament|2001-12-16 08:38:18|2001-12-23 08:38:18|Douglas County, Georgia|1|10.00|NULL|USA|10.00
1049282673|Tom Clark Figurine - JEFF ed#9|2001-12-16 08:42:05|2001-12-23 08:42:05|Mountain View, CA|0|27.00|NULL|USA|27.00
1049284045|SCS Annual Edition "COLUMBINE"|2001-12-16 08:47:24|2001-12-23 08:47:24|Redmond, Washington|0|300.00|NULL|USA|300.00
1049284618|BALTIMORE RAVENS..... FANTASY PEZ|2001-12-16 08:49:19|2001-12-23 08:49:19|BeRkShIrE CoUnTy|0|5.00|NULL|USA|5.00
1049285107|Terry and the Pirates color Sundays v 8 HC|2001-12-16 08:51:18|2001-12-23 08:51:18|the suburbs|1|9.99|NULL|USA|9.99
1049285211|Lenox 2000 Peace on Earth Christmas Ball (C)|2001-12-16 08:51:38|2001-12-19 08:51:38|Shenandoah Valley, VA|0|6.99|NULL|USA|6.99
1049287171|23 AZRAEL / AZRAEL Agent of the Bat Comics|2001-12-16 09:15:47|2001-12-19 09:15:47|Bentleyville, Pa.|0|5.00|NULL|USA|5.00
1049287372|1988 Lim Edtn Lifesavers Holiday Keepsake Tin|2001-12-16 08:59:03|2001-12-23 08:59:03|Crawford County, Georgia|0|1.00|$3.59|USA|1.00
1049288906|PAMPERED CHEF GOURMET ICE SHAVER *NEVER USED*|2001-12-16 09:03:30|2001-12-23 09:03:30|PAYPAL ACCEPTED!!!|0|4.99|NULL|USA|4.99
1049289308|MICKEY MOUSE IN RUSSIAN 1980s 46,000 PRINTED|2001-12-16 09:04:16|2001-12-26 09:04:16|dutchess county|0|12.00|$46.26|USA|12.00
1049291925|EXQUISITE; CHENILLE SPREAD WHT./LILAC MINT|2001-12-16 09:13:44|2001-12-19 09:13:44|Bakersfield, Ca|1|18.00|NULL|USA|18.00
1049292630|2 CURRIER & IVES COLLECTORS MUG deer blcksmth|2001-12-16 09:14:28|2001-12-23 09:14:28|North Florida|0|3.00|NULL|USA|3.00
1049293320|SPIDERGIRL # 7 WITH APPEARANCE OF NOVA|2001-12-16 09:15:51|2001-12-23 09:15:51|BROOKLYN, NY|0|1.50|NULL|USA|1.50
1049296300|Thomas Kinkade Stoneheath Hutch - Avon|2001-12-16 09:24:32|2001-12-19 09:24:32|Wilmington|0|13.99|NULL|USA|13.99
1049296480|COCA COLA 1 $2.00 CARDS LOT 5|2001-12-16 09:25:15|2001-12-23 09:25:15|Scottsdale, AZ|0|1.99|NULL|USA|1.99
1049296838|MASTERS OF THE UNIVERSE (MARVEL) 1-3 HE-MAN!|2001-12-16 09:25:42|2001-12-21 09:25:42|Brooklyn,NY|0|6.99|NULL|USA|6.99
1049297176|Kitchen Paper Dispenser|2001-12-16 09:26:42|2001-12-21 09:26:42|Sunbury, PA 17801|0|5.00|NULL|USA|5.00
1049298216|ANGEL # 3 - ART COVER / DARK HORSE COMICS|2001-12-16 09:28:48|2001-12-23 09:28:48|OSHAWA , ONTARIO|0|1.99|NULL|Canada|1.99
1049298311|ANGEL # 8 - PHOTO COVER / DARK HORSE COMICS|2001-12-16 09:28:59|2001-12-23 09:28:59|OSHAWA , ONTARIO|0|1.99|NULL|Canada|1.99
1049299413|Thomas Kinkade Stoneheath Hutch - Avon|2001-12-16 09:32:15|2001-12-19 09:32:15|Wilmington|0|13.99|NULL|USA|13.99
1049299579|LEFTON VINTAGE "SUMMER" FIGURINE|2001-12-16 09:34:11|2001-12-23 09:34:11|WILMINGTON, DE|1|1.00|NULL|USA|1.00
1049299761|WALT DISNEY'S COMICS AND STORIES 627 1 BID!|2001-12-16 09:33:17|2001-12-23 09:33:17|MONTGOMERY, ALABAMA SUGAH! 334-273-4700|0|6.95|$30.22|USA|6.95
1049301401|BUFFY THE VAMPIRE SLAYER # 15 / PHOTO COVER|2001-12-16 09:37:50|2001-12-23 09:37:50|OSHAWA , ONTARIO|0|1.99|NULL|Canada|1.99
1049301445|BUFFY THE VAMPIRE SLAYER # 16 / ART COVER|2001-12-16 09:37:55|2001-12-23 09:37:55|OSHAWA , ONTARIO|0|1.99|NULL|Canada|1.99
1049301500|BUFFY THE VAMPIRE SLAYER # 17 / ART COVER|2001-12-16 09:38:02|2001-12-23 09:38:02|OSHAWA , ONTARIO|0|1.99|NULL|Canada|1.99
1049302991|CAST IRON NUTCRACKER NR|2001-12-16 09:43:01|2001-12-23 09:43:01|LAKE ORONO|0|5.99|NULL|USA|5.99
1049303147|Great Vintage Glass and Metal Mugs or Cups!!|2001-12-16 09:44:05|2001-12-19 09:44:05|Southern Missouri|0|0.50|NULL|USA|0.50
1049304148|PEZ 7 Dif MMM Whistles MOC. RETIRED|2001-12-16 09:45:57|2001-12-23 09:45:57|DeWitt, MI|0|21.00|NULL|USA|21.00
1049304987|TRAIN lunchbox Near mint , clean lunch box!|2001-12-16 09:48:47|2001-12-23 09:48:47|Southern California|0|15.00|NULL|USA|15.00
1049309901|4-TRASH TROLLS BOXES-BUY IT NOW!!|2001-12-16 09:59:29|2001-12-19 09:59:29|PA|0|12.99|NULL|USA|12.99
1049311763|BATTLE CHASERS 6 white variant /battlechasers|2001-12-16 10:04:40|2001-12-23 10:04:40|Portland, OR|0|7.50|$43.29|USA|7.50
1049314567|Tupperware Gadgets lot of 8|2001-12-16 10:13:30|2001-12-23 10:13:30|Indianapolis|0|1.00|NULL|USA|1.00
1049315241|PULL IT COMPARES TO SCREWPULL AT $139.00|2001-12-16 10:15:05|2001-12-19 10:15:05|Las Vegas NV|0|29.50|$54.81|USA|29.50
1049315375|UNDERTAKER #2 PHOTO COVER EDITION|2001-12-16 10:15:41|2001-12-23 10:15:41|BROOKLYN, NY|0|1.95|$4.82|USA|1.95
1049315702|Tales of the Unexpected 155-217 lot of 31|2001-12-16 10:16:54|2001-12-23 10:16:54|montreal|0|5.00|NULL|Canada|5.00
1049317568|pseudo HELLER vignelli retro plate set eames|2001-12-16 10:22:55|2001-12-21 10:22:55|Boise, Idaho|0|7.00|NULL|USA|7.00
1049317999|Hercules Complete Journeys Holofex # H3|2001-12-16 10:23:39|2001-12-21 10:23:39|Sydney|0|3.00|NULL|Australia|3.00
1049318120|Apple 6 Piece 16 Oz Drinking Glasses Apples|2001-12-16 10:23:53|2001-12-19 10:23:53|Canoga Park|0|7.99|$48.68|USA|7.99
1049318677|Wolverine Origin 3 NM Unread Andy Kubert|2001-12-16 10:25:05|2001-12-23 10:25:05|ClickandCarry.com -=- Atlanta Offices|0|4.00|NULL|USA|4.00
1049319763|Disney Comics 14 Uncle Scrooge|2001-12-16 10:28:42|2001-12-23 10:28:42|Falls Church|0|9.99|$51.72|USA|9.99
1049323939|1958 ZORRO PARKHURST 4 TRADING CARDS "NICE"|2001-12-16 10:39:49|2001-12-23 10:39:49|EASTERN CANADA|0|4.99|NULL|Canada|4.99
1049324532|THE CROW (IMAGE) NO. 3,5,6 NEAR MINT|2001-12-16 10:40:57|2001-12-23 10:40:57|california|0|7.50|NULL|USA|7.50
1049325915|Punisher 2 Joins the mob|2001-12-16 10:44:03|2001-12-23 10:44:03|Medford, NY|0|1.50|NULL|USA|1.50
1049327094|4 Norman Rockwell Prints, 1972|2001-12-16 10:47:13|2001-12-23 10:47:13|Dayton, Ohio|0|9.99|NULL|USA|9.99
1049327549|Master Magician HARRY KELLAR mint ITEM|2001-12-16 10:48:58|2001-12-19 10:48:58|NEVADA|0|9.50|NULL|USA|9.50
1049327587|POWER-MAN LUKE CAGE Mini Bust Statue FREE S/H|2001-12-16 10:48:37|2001-12-21 10:48:37|Third Zone 1-800-447-2093|0|39.97|NULL|USA|39.97
1049328338|Pewter Bell Heart Shape on Handle Ship Free|2001-12-16 10:51:02|2001-12-23 10:51:02|Northern Ca|0|5.00|NULL|USA|5.00
1049329388|2001 Mistletoe Mitford Fiber Optic Snowman|2001-12-16 10:53:59|2001-12-23 10:53:59|~*In the back of Santa's Closet*~|0|49.99|NULL|USA|49.99
1049331675|QUILTS FREEDOM FLAG QUILT AMERICA W SHAMS|2001-12-16 11:00:15|2001-12-19 11:00:15|VA|0|79.95|NULL|USA|79.95
1049331813|FARSCAPE 2002 CALENDAR ~ NEW|2001-12-16 11:00:24|2001-12-19 11:00:24|Central Florida|0|7.95|$20.98|USA|7.95
1049333632|sad iron, flat iron|2001-12-16 11:05:45|2001-12-23 11:05:45|Charleston, South Carolina|0|14.99|NULL|USA|14.99
1049333898|Hallmark 2000 * Dressing Cinderella * Disney|2001-12-16 11:06:16|2001-12-23 11:06:16|Massachusetts|0|9.99|NULL|USA|9.99
1049334760|THE FALLING MAN -MINT- 59 PAGES PHIL HESTER|2001-12-16 11:08:13|2001-12-19 11:08:13|allentown ,pa|0|5.00|NULL|USA|5.00
1049336149|STAR WARS TRILOGY 6 CARD LASER CUT SET|2001-12-16 11:12:36|2001-12-23 11:12:36|Queen City|0|9.95|NULL|USA|9.95
1049338330|1970 Spice Cabinet Linen Calender Towel|2001-12-16 11:17:39|2001-12-26 11:17:39|NY|0|3.49|NULL|USA|3.49
1049338429|500+ Bar B Q with Cook Out Recipes|2001-12-16 11:18:05|2001-12-23 11:18:05|PAY-PAL|0|2.99|NULL|USA|2.99
1049340070|Baby Bear Collection Wine Goblet Tags/Charms|2001-12-16 11:22:46|2001-12-23 11:22:46|Denver, CO|0|12.00|NULL|USA|12.00
1049340438|Super Easy Signed Card TO Wallet Plus BONUS!!|2001-12-16 11:23:28|2001-12-23 11:23:28|Valencia|0|6.50|NULL|USA|6.50
1049341774|1973 Bing & Grondahl Country Christmas Plate|2001-12-16 11:27:34|2001-12-26 11:27:34|Texas|0|19.95|NULL|USA|19.95
1049341849|XENOZOIC TALES 3 ,MARK SHULTZ NEAR MINT|2001-12-16 11:39:47|2001-12-23 11:39:47|california|0|6.00|NULL|USA|6.00
1049342023|PRECIOUS MOMENTS: To My Favorite Fan|2001-12-16 11:27:59|2001-12-23 11:27:59|Riverhead, NY|0|5.99|NULL|USA|5.99
1049343181|DARKCHYLDE MEGA CHROM CARD SET SEALED|2001-12-16 11:31:56|2001-12-23 11:31:56|AUBURN CA.|0|7.95|NULL|USA|7.95
1049345188|Star Trek The Next Gen. Technical Journal|2001-12-16 11:37:28|2001-12-23 11:37:28|New Orleans, LA|0|4.00|NULL|USA|4.00
1049346466|4 AVON CHRISTMAS PLATE PLATES 76,77,79,80 MIB|2001-12-16 11:40:45|2001-12-23 11:40:45|NEBRASKA!!|0|9.99|NULL|USA|9.99
1049348844|Pillsbury Doughboy Ceramic Spoon Rest|2001-12-16 11:46:49|2001-12-21 11:46:49|Florida|0|7.25|NULL|USA|7.25
1049351134|Junk Food Magnets Magnet Lot #8|2001-12-16 11:53:14|2001-12-23 11:53:14|Holland|0|6.00|NULL|Netherlands|6.00
1049352002|FOOTBALL NICE KEYCHAIN !Presented in box!!!|2001-12-16 11:54:51|2001-12-19 11:54:51|CA|0|4.50|NULL|USA|4.50
1049352211|Just the Right Shoe BOBBY SOXER|2001-12-16 11:55:13|2001-12-23 11:55:13|Windy & Wet, OR|0|11.99|NULL|USA|11.99
1049352756|XENOZOIC TALES 11,12 MARK SHULTZ NEAR MINT|2001-12-16 11:58:51|2001-12-23 11:58:51|california|0|7.00|NULL|USA|7.00
1049354453|Vintage Tupperware Pink Spice Set L@@K!|2001-12-16 12:01:34|2001-12-23 12:01:34|Central Texas|0|3.99|NULL|USA|3.99
1049354704|1999 Kim Anderson GIRL HOLDING ROSE figurine|2001-12-16 12:01:37|2001-12-21 12:01:37|N.Carolina|0|3.50|NULL|USA|3.50
1049356094|Spawn (Wildstorm) insert TT2|2001-12-16 12:05:34|2001-12-21 12:05:34|Maine|0|1.00|NULL|USA|1.00
1049356229|1946 Christmas Dell 10 Cent Comic #344|2001-12-16 12:07:15|2001-12-23 12:07:15|Alabama|0|5.00|NULL|USA|5.00
1049358715|Ms Marvel #7|2001-12-16 12:12:10|2001-12-23 12:12:10|Halstock, Dorset|0|2.00|NULL|USA|2.00
1049360342|X-Factor # 1-#10|2001-12-16 12:16:31|2001-12-23 12:16:31|Montgomery, AL|0|5.00|NULL|USA|5.00
1049360416|AMAZING SPIDER-MAN #127 VF+|2001-12-16 12:16:17|2001-12-23 12:16:17|Check out my other BUY IT NOW! ASM auctions!!|0|13.00|$29.16|USA|13.00
1049361196|cast iron match safe wall box|2001-12-16 12:18:30|2001-12-23 12:18:30|riverside, ca|0|9.99|NULL|USA|9.99
1049361793|Early 70s Avon Nascar Stock Car Racer w/box|2001-12-16 12:20:42|2001-12-23 12:20:42|Northern VA|1|6.99|NULL|USA|6.99
1049362152|Legendary WAYNE WOODROW (WOODY) HAYES|2001-12-16 12:22:11|2001-12-23 12:22:11|Palm Springs Ca.|0|24.99|NULL|USA|24.99
1049362458|GREEN LANTERN #48-VS Goldface-VG/Fine|2001-12-16 12:22:18|2001-12-23 12:22:18|columbus, oh|0|7.00|NULL|USA|7.00
1049362705|RARE COBALT Potlid "Countie Of Boston"|2001-12-16 12:22:48|2001-12-23 12:22:48|Maine|0|25.00|NULL|USA|25.00
1049362874|The Punisher war zone # 29|2001-12-16 12:23:23|2001-12-23 12:23:23|Medford, NY|0|1.50|$3.72|USA|1.50
1049363251|Holiday Bell Dated 1993|2001-12-16 12:24:24|2001-12-23 12:24:24|Sacramento|0|6.00|NULL|USA|6.00
1049363929|International 1810 Sterling Demitasse Spoons|2001-12-16 12:26:20|2001-12-21 12:26:20|ne us|2|9.99|NULL|USA|10.50
1049365100|Bless those Who Serve Their Country.|2001-12-16 12:29:35|2001-12-23 12:29:35|Sacramento|0|20.00|NULL|USA|20.00
1049365224|1920's Lrg Cast Iron Cooking Pot w Handles|2001-12-16 12:29:56|2001-12-23 12:29:56|Berks County, PA|0|9.99|NULL|USA|9.99
1049365515|AMAZING SPIDER-MAN #205 NM- BLACK CAT|2001-12-16 12:30:49|2001-12-23 12:30:49|Check out my other BUY IT NOW! ASM auctions!!|0|8.00|NULL|USA|8.00
1049365594|STAR TREK Dr. McCoy 2nd Issue Plate|2001-12-16 12:31:23|2001-12-23 12:31:23|Sunny Florida|0|12.00|$30.02|USA|12.00
1049365663|ANGEL SERAPHIM CANDLE ~ NOELLE ~ by ROMAN|2001-12-16 12:30:59|2001-12-19 12:30:59|Tulsa, OK|0|9.95|NULL|USA|9.95
1049365778|Cherished Teddies Covered Box #10 No Reserve|2001-12-16 12:31:25|2001-12-23 12:31:25|Festus|0|6.25|NULL|USA|6.25
1049367142|MOTHER GOOSE PIC FRAME & BOX KING COLE JACK B|2001-12-16 12:34:51|2001-12-19 12:34:51|Tulsa, OK|0|6.95|NULL|USA|6.95
1049367334|PRECIOUS MOMENTS 3 PIECE HEART HINGED BOX ES|2001-12-16 12:35:16|2001-12-19 12:35:16|Tulsa, OK|0|4.95|NULL|USA|4.95
1049367622|SILVER PLATED SERVING SET WINE BOTTLE HOLDER|2001-12-16 12:35:59|2001-12-19 12:35:59|Tulsa, OK|0|6.95|NULL|USA|6.95
1049368693|HAWKMAN #21-VS Lion-Mane-VG/Fine Condition|2001-12-16 12:39:11|2001-12-23 12:39:11|columbus, oh|0|6.00|NULL|USA|6.00
1049369087|Adventure Comics #365|2001-12-16 12:40:05|2001-12-23 12:40:05|Mount Airy, MD|0|3.00|NULL|USA|3.00
1049371332|Early whittled INDIAN OIL bottle!|2001-12-16 12:46:07|2001-12-23 12:46:07|www.dnhcollectibles.com|0|8.00|NULL|USA|8.00
1049371429|Dept 56 Village Accessory - HOLLY TREE|2001-12-16 12:46:25|2001-12-19 12:46:25|HAPPY HOLIDAYS|0|6.99|NULL|USA|6.99
1049372078|DR.OCTOPUS PORCELAIN BUST MIB LIMITED ED.|2001-12-16 12:47:52|2001-12-19 12:47:52|BROOKLYN N.Y.|0|27.99|NULL|USA|27.99
1049376698|1 SUTEKH Final Nights Jyhad/Sabbat|2001-12-16 13:00:26|2001-12-23 13:00:26|Portland, OR|2|0.99|NULL|USA|7.39
1049377118|Very old ROOT bottle, clean|2001-12-16 13:00:48|2001-12-23 13:00:48|Indianapolis|0|7.99|NULL|USA|7.99
1049378051|DEFENDERS #33-37 Power Man! Hulk! Dr.Strange!|2001-12-16 13:03:32|2001-12-23 13:03:32|GO DIAMONDBACKS, AZ!|0|6.50|NULL|USA|6.50
1049379021|OTAGIRI laquerware coasters for Gibson|2001-12-16 13:07:33|2001-12-23 13:07:33|Antelope Country Arizona|0|6.50|NULL|USA|6.50
1049379186|Dawson's Creek Season 1,2 PostCards LOOK!!|2001-12-16 13:06:57|2001-12-21 13:06:57|CA USA|0|4.00|$17.87|USA|4.00
1049382063|Byers Choice Victorian Woman w/Gold Gift Cone|2001-12-16 13:16:01|2001-12-23 13:16:01|Happy Holidays!|0|45.00|NULL|USA|45.00
1049383226|partylite mosaic candle holder|2001-12-16 13:18:27|2001-12-23 13:18:27|midvalley|2|4.99|NULL|USA|5.24
1049384656|Blue and White Table Runner & Placemats|2001-12-16 13:22:28|2001-12-23 13:22:28|Mid MO|0|8.00|$23.02|USA|8.00
1049384711|COCA COLA 2 $25.00 4 SEASONS PUZZLE SET|2001-12-16 13:21:38|2001-12-23 13:21:38|Scottsdale, AZ|1|19.99|NULL|USA|19.99
1049386100|Dept 56 Federal House MIB|2001-12-16 13:24:53|2001-12-19 13:24:53|Morgantown,WV|0|15.00|NULL|USA|15.00
1049386180|DR DOCTOR WHO Vintage BUILD a DALEK Pamphlet|2001-12-16 13:25:08|2001-12-23 13:25:08|Third Zone 1-800-447-2093|0|4.95|NULL|USA|4.95
1049387067|PREACHER DEAD OR ALIVE HARDCOVER GLENN FABRY|2001-12-16 13:27:54|2001-12-23 13:27:54|Central, NJ|1|7.50|NULL|USA|7.50
1049388319|GILLETTS CHEMICAL WORKS CHICAGO|2001-12-16 13:31:07|2001-12-19 13:31:07|Foresthill, Ca|0|0.99|NULL|USA|0.99
1049388455|Hallmark 1999 Curious Raccoons #3|2001-12-16 13:31:26|2001-12-19 13:31:26|Golden|0|3.00|NULL|USA|3.00
1049392591|Gay Fad? Bourbon decanter|2001-12-16 13:42:01|2001-12-23 13:42:01|Bend, Oregon|0|9.99|$20.97|USA|9.99
1049394288|MRS. RABBIT, PIE BIRD, PIE VENT|2001-12-16 13:46:34|2001-12-23 13:46:34|MISSOURI|0|9.99|$17.24|USA|9.99
1049394647|CBG 18 Issue Lot TARZAN Star Wars Batman @ 60|2001-12-16 13:47:21|2001-12-23 13:47:21|Colorado|0|1.00|NULL|USA|1.00
1049394655|Vintage Grapes Design Flocked Tablecloth NWT|2001-12-16 13:47:09|2001-12-23 13:47:09|Upper, Midwest -I Accept PAYPAL|0|4.99|NULL|USA|4.99
1049395730|THE FAR SIDE T-shirt, Gary Larson, 80's!|2001-12-16 13:50:12|2001-12-23 13:50:12|CA|0|5.00|NULL|USA|5.00
1049396090|3 Vintage Aluminum Paper Trivets Ships|2001-12-16 13:50:43|2001-12-23 13:50:43|Corpus Christi, Tx|0|8.00|NULL|USA|8.00
1049396672|Hard to Find Waterproof Sunderland Bucket Hat|2001-12-16 13:53:03|2001-12-23 13:53:03|Washington, IN|0|0.01|NULL|USA|0.01
1049398328|Longaberger Tea Pot Pewter Magnet|2001-12-16 13:56:34|2001-12-19 13:56:34|Basket Country|0|5.99|NULL|USA|5.99
1049399402|Avon MAKE UP MIRROR With Lights NEW IN BOX|2001-12-16 13:58:34|2001-12-23 13:58:34|Orange, CA|0|1.00|NULL|USA|1.00
1049399619|SHADOW COMICS V4 #8-CGC 4.5-FREE SHIPPING!|2001-12-16 13:59:31|2001-12-23 13:59:31|Toronto, Ontario, Canada|1|10.00|NULL|Canada|10.00
1049401776|New Millennium Baby ornament|2001-12-16 14:02:20|2001-12-23 14:02:20|Central Texas|0|4.00|$14.94|USA|4.00
1049401782|SANTA CLAUS Business POSSIBLE DREAMS Holiday|2001-12-16 14:02:03|2001-12-19 14:02:03|New York|0|39.95|NULL|USA|39.95
1049406004|NEW 2001 Swarovski Annual Snowflake Ornament|2001-12-16 14:10:25|2001-12-23 14:10:25|Orange, CA|0|45.95|NULL|USA|45.95
1049407429|IBM 20GB Travelstar 2.5"HD Powerbook G4 NEW!|2001-12-16 14:14:31|2001-12-23 14:14:31|Los Angeles, CA|0|0.01|NULL|USA|0.01
1049407877|Vintage? Damask Tablecloth BIG FLOWERS/STURDY|2001-12-16 14:14:59|2001-12-23 14:14:59|Beautiful Belle Isle|0|4.00|NULL|USA|4.00
1049408129|Sailor Moon CCG Promo Card|2001-12-16 14:15:15|2001-12-23 14:15:15|Whittier, CA|0|0.99|NULL|USA|0.99
1049408364|New Gold Rimmed Ceramic Apple Bag Apples|2001-12-16 14:15:43|2001-12-19 14:15:43|Canoga Park|0|9.99|NULL|USA|9.99
